Stock_Code,Close_Price
GEM.AX,1.4149999618530273
MMI.AX,0.0430000014603138
AAP.AX,0.035999998450279236
SEG.AX,0.2549999952316284
MEZ.AX,5.440000057220459
MAU.AX,1.3250000476837158
ARF.AX,4.159999847412109
CHW.AX,0.9800000190734863
WHF.AX,5.550000190734863
TTT.AX,0.12999999523162842
SXE.AX,1.8350000381469727
BIS.AX,3.3499999046325684
NGE.AX,1.125
SGLLV.AX,9.0
WTC.AX,137.19000244140625
NWH.AX,3.5799999237060547
RDX.AX,3.299999952316284
WAF.AX,1.7350000143051147
TPC.AX,10.050000190734863
BKI.AX,1.7549999952316284
APW.AX,1.7000000476837158
OPH.AX,2.7200000286102295
NWSLV.AX,40.0
RSG.AX,0.7400000095367432
AFI.AX,7.449999809265137
HDN.AX,1.2450000047683716
EEG.AX,0.23999999463558197
GQG.AX,2.809999942779541
EBG.AX,1.159999966621399
CBO.AX,1.7000000476837158
DOW.AX,5.480000019073486
CAM.AX,0.8149999976158142
PAI.AX,1.034999966621399
NNG.AX,0.019999999552965164
NTL.AX,0.020999999716877937
YAL.AX,6.130000114440918
MPL.AX,3.6500000953674316
FPP.AX,0.7400000095367432
PFP.AX,5.78000020980835
ATM.AX,1.024999976158142
PTL.AX,0.08299999684095383
WMI.AX,1.5399999618530273
PIA.AX,1.1150000095367432
KOV.AX,10.369999885559082
CDM.AX,0.7450000047683716
MTS.AX,3.5799999237060547
SEC.AX,2.2799999713897705
RHI.AX,3.799999952316284
CWY.AX,2.940000057220459
FPR.AX,3.0899999141693115
INA.AX,5.03000020980835
ABV.AX,0.07500000298023224
TUA.AX,5.409999847412109
LRT.AX,1.2549999952316284
IBC.AX,0.45500001311302185
HZN.AX,0.20000000298023224
PPC.AX,1.284999966621399
VNT.AX,4.550000190734863
STO.AX,7.019999980926514
PCI.AX,1.1349999904632568
BGL.AX,1.3200000524520874
CDO.AX,1.7599999904632568
CPU.AX,25.270000457763672
CAT.AX,2.430000066757202
PRU.AX,2.609999895095825
SGF.AX,2.5
SPR.AX,1.440000057220459
COH.AX,282.0899963378906
RMD.AX,34.970001220703125
SLC.AX,1.725000023841858
KPG.AX,7.650000095367432
ALI.AX,2.3499999046325684
SSG.AX,1.2350000143051147
EVT.AX,10.779999732971191
BSA.AX,1.0199999809265137
VYS.AX,0.5
ANR.AX,0.07000000029802322
FAR.AX,0.47999998927116394
EMR.AX,3.859999895095825
FOS.AX,0.27000001072883606
CSL.AX,286.2799987792969
SCG.AX,3.6500000953674316
CNI.AX,2.0899999141693115
MAM.AX,0.5350000262260437
CAG.AX,0.20000000298023224
CXZ.AX,0.027000000700354576
IRI.AX,0.625
RFF.AX,1.9850000143051147
SGP.AX,5.239999771118164
KCN.AX,1.3899999856948853
NXL.AX,6.559999942779541
DSE.AX,3.4000000953674316
SST.AX,13.850000381469727
AKM.AX,0.30000001192092896
IMD.AX,2.359999895095825
CGF.AX,6.5
ANN.AX,31.809999465942383
ARB.AX,47.5
BRG.AX,34.13999938964844
COL.AX,18.059999465942383
BCN.AX,0.02199999988079071
BOT.AX,0.4050000011920929
FID.AX,8.539999961853027
ASX.AX,63.93000030517578
FSI.AX,1.9500000476837158
WMA.AX,1.0700000524520874
PGH.AX,0.8050000071525574
WPR.AX,2.640000104904175
EVN.AX,4.639999866485596
MIR.AX,3.4000000953674316
IDT.AX,0.11500000208616257
MAC.AX,20.780000686645508
NSR.AX,2.549999952316284
AGN.AX,0.7149999737739563
EHL.AX,0.7599999904632568
RAC.AX,1.784999966621399
WES.AX,70.43000030517578
PLY.AX,0.5799999833106995
REG.AX,6.190000057220459
ANG.AX,0.5350000262260437
MSV.AX,0.4000000059604645
GPT.AX,4.980000019073486
FRW.AX,8.569999694824219
EDC.AX,0.9200000166893005
BFL.AX,6.190000057220459
MPX.AX,0.25
NST.AX,15.970000267028809
AZJ.AX,3.5299999713897705
CYP.AX,0.2150000035762787
RND.AX,1.7799999713897705
SHJ.AX,0.8299999833106995
EBR.AX,0.8700000047683716
NOR.AX,0.035999998450279236
URF.AX,0.3499999940395355
XRF.AX,1.6799999475479126
SDV.AX,0.6399999856948853
SSM.AX,1.5199999809265137
ASK.AX,1.3250000476837158
QAN.AX,7.420000076293945
PLT.AX,0.7549999952316284
NEM.AX,77.91999816894531
FND.AX,4.840000152587891
BBL.AX,0.9100000262260437
RIO.AX,129.1300048828125
TWE.AX,12.0
GMD.AX,2.059999942779541
ABG.AX,1.2350000143051147
WRK.AX,0.04899999871850014
PAC.AX,10.619999885559082
ECL.AX,3.130000114440918
SIG.AX,1.440000057220459
AX8.AX,0.008999999612569809
EMB.AX,8.600000381469727
DBF.AX,1.3849999904632568
WLE.AX,1.3949999809265137
SDF.AX,5.670000076293945
CAY.AX,0.09600000083446503
RHK.AX,0.7799999713897705
RMS.AX,2.200000047683716
WAG.AX,0.3199999928474426
GNG.AX,2.0199999809265137
CEH.AX,0.44999998807907104
FEX.AX,0.29499998688697815
NDO.AX,0.8600000143051147
VLS.AX,2.2300000190734863
CAQ.AX,0.00800000037997961
OBM.AX,0.625
VCX.AX,2.2100000381469727
CUE.AX,0.09600000083446503
MAUCA.AX,1.0499999523162842
XRO.AX,149.44000244140625
JDO.AX,1.649999976158142
GDF.AX,1.1649999618530273
SRV.AX,5.150000095367432
CCV.AX,0.22499999403953552
CHC.AX,15.970000267028809
ONE.AX,0.33000001311302185
CAA.AX,9.859999656677246
CNU.AX,7.949999809265137
FSA.AX,0.8399999737739563
AOF.AX,1.215000033378601
WAM.AX,1.6200000047683716
MLG.AX,0.6150000095367432
CVR.AX,0.15000000596046448
LFS.AX,1.149999976158142
SRZ.AX,0.017000000923871994
ZAG.AX,0.013000000268220901
GLB.AX,3.75
AQZ.AX,3.0999999046325684
SNC.AX,0.8050000071525574
PER.AX,0.10499999672174454
HPG.AX,1.2549999952316284
JBH.AX,79.94000244140625
ACF.AX,1.090000033378601
REH.AX,28.5
NML.AX,0.01899999938905239
LYL.AX,12.300000190734863
AEI.AX,0.09799999743700027
LOV.AX,36.0
RMY.AX,0.061000000685453415
CTP.AX,0.054499998688697815
SP8.AX,0.007000000216066837
TVL.AX,0.06800000369548798
ALX.AX,4.889999866485596
TCL.AX,13.130000114440918
PE1.AX,1.225000023841858
MND.AX,12.90999984741211
FNR.AX,0.15000000596046448
RGN.AX,2.2899999618530273
AGL.AX,11.829999923706055
AIA.AX,6.800000190734863
TEA.AX,2.1500000953674316
TRM.AX,0.07199999690055847
CIP.AX,3.200000047683716
IDA.AX,0.09700000286102295
COF.AX,1.2699999809265137
SOL.AX,34.75
SEQ.AX,0.39500001072883606
UOS.AX,0.550000011920929
DGH.AX,0.875
EBO.AX,33.11000061035156
SGI.AX,0.3499999940395355
JPR.AX,0.027000000700354576
JMS.AX,0.17499999701976776
AV1.AX,0.07800000160932541
TGF.AX,1.7000000476837158
MCY.AX,5.710000038146973
EMU.AX,0.023000000044703484
GES.AX,0.004999999888241291
EAX.AX,0.3400000035762787
SLS.AX,0.2150000035762787
CBH.AX,0.07000000029802322
CLW.AX,4.0
KSC.AX,3.5199999809265137
SPZ.AX,0.5899999737739563
360.AX,18.940000534057617
PNV.AX,2.609999895095825
BHP.AX,45.959999084472656
PMV.AX,30.799999237060547
IMB.AX,0.7200000286102295
JIN.AX,13.720000267028809
ASB.AX,2.9100000858306885
BXB.AX,19.030000686645508
3PL.AX,1.0199999809265137
BTI.AX,1.2699999809265137
MGH.AX,4.78000020980835
HVN.AX,4.949999809265137
IPX.AX,3.180000066757202
VEA.AX,2.930000066757202
SEK.AX,24.850000381469727
CVW.AX,0.5450000166893005
EMH.AX,0.1550000011920929
JYC.AX,4.010000228881836
SFR.AX,10.84000015258789
CDD.AX,0.33500000834465027
NZM.AX,1.0049999952316284
CAJ.AX,0.36500000953674316
ECF.AX,0.6139770150184631
GOW.AX,2.1700000762939453
WAX.AX,1.2000000476837158
CD1.AX,0.6299999952316284
MVF.AX,1.225000023841858
AMX.AX,0.3174999952316284
PSC.AX,0.09300000220537186
CBE.AX,0.07400000095367432
OMA.AX,0.33500000834465027
HRZ.AX,0.04800000041723251
MYE.AX,0.1899999976158142
BSL.AX,22.200000762939453
BMN.AX,3.140000104904175
NHF.AX,5.940000057220459
KAL.AX,0.023000000044703484
DRA.AX,1.8650000095367432
MIN.AX,52.040000915527344
CQR.AX,3.609999895095825
NIC.AX,0.925000011920929
SKS.AX,1.5399999618530273
SXG.AX,3.3299999237060547
OJC.AX,0.18000000715255737
QAL.AX,2.3499999046325684
PDN.AX,11.550000190734863
UNI.AX,7.5
TGP.AX,0.6399999856948853
HLI.AX,4.059999942779541
DXS.AX,7.579999923706055
CVN.AX,0.1550000011920929
MYG.AX,0.7799999713897705
RNX.AX,0.008999999612569809
VEE.AX,1.465000033378601
LNW.AX,132.6300048828125
SFC.AX,22.399999618530273
REP.AX,0.7049999833106995
GOZ.AX,2.6700000762939453
RCT.AX,2.809999942779541
NCK.AX,16.600000381469727
IS3.AX,0.004999999888241291
SUV.AX,0.0560000017285347
DYL.AX,1.375
IFM.AX,1.590000033378601
APA.AX,7.760000228881836
ELD.AX,8.449999809265137
BHD.AX,0.22499999403953552
SLX.AX,4.300000190734863
CIW.AX,0.3499999940395355
OCL.AX,14.609999656677246
TOU.AX,0.02800000086426735
TSO.AX,0.03700000047683716
PPM.AX,1.3600000143051147
VUL.AX,4.519999980926514
AUE.AX,0.47999998927116394
GTN.AX,0.4699999988079071
LGM.AX,0.22499999403953552
IVR.AX,0.03700000047683716
DEV.AX,0.16500000655651093
LFG.AX,3.5
GC1.AX,0.4749999940395355
TOK.AX,0.800000011920929
FFI.AX,4.300000190734863
FNX.AX,0.30000001192092896
AX1.AX,2.380000114440918
FCG.AX,0.13500000536441803
BPP.AX,0.006000000052154064
ORN.AX,0.017000000923871994
GLE.AX,0.20000000298023224
MCE.AX,0.3499999940395355
LYC.AX,8.020000457763672
SDI.AX,0.9300000071525574
TCG.AX,0.33000001311302185
BKW.AX,29.190000534057617
BMR.AX,0.14000000059604645
MGR.AX,2.1500000953674316
DRR.AX,4.039999961853027
SKT.AX,2.440000057220459
MLX.AX,0.45500001311302185
D2O.AX,1.4199999570846558
CD2.AX,0.9100000262260437
RDY.AX,3.0
BMH.AX,0.08399999886751175
IRD.AX,0.07000000029802322
MP1.AX,7.320000171661377
RKN.AX,0.5199999809265137
PPT.AX,18.6200008392334
EQN.AX,0.27000001072883606
CMM.AX,5.75
BPT.AX,1.215000033378601
CYG.AX,1.2599999904632568
ECH.AX,0.3700000047683716
QFE.AX,0.08699999749660492
IMM.AX,0.32499998807907104
LOT.AX,0.26499998569488525
ACQ.AX,0.8299999833106995
XF1.AX,0.15000000596046448
KBC.AX,0.04699999839067459
SMR.AX,3.200000047683716
FAL.AX,0.1850000023841858
AMP.AX,1.3300000429153442
AVJ.AX,0.3100000023841858
TPG.AX,4.920000076293945
RCL.AX,0.0989999994635582
FMG.AX,20.68000030517578
CQE.AX,2.8499999046325684
ING.AX,2.950000047683716
PWH.AX,9.050000190734863
NVU.AX,0.017999999225139618
PGM.AX,0.020999999716877937
CAF.AX,0.3050000071525574
ALD.AX,30.530000686645508
DUG.AX,2.5299999713897705
RHC.AX,41.619998931884766
TLS.AX,3.880000114440918
WOR.AX,14.829999923706055
NME.AX,0.0430000014603138
PH2.AX,0.15000000596046448
AQD.AX,0.010999999940395355
Z2U.AX,0.07599999755620956
OMH.AX,0.38499999046325684
ILT.AX,0.23000000417232513
KOB.AX,0.14000000059604645
SGA.AX,0.0860000029206276
FLT.AX,22.350000381469727
CLX.AX,1.7699999809265137
HGO.AX,0.06499999761581421
COI.AX,0.17499999701976776
NXG.AX,9.609999656677246
CWP.AX,5.619999885559082
TRE.AX,0.30000001192092896
3DA.AX,0.4000000059604645
RWC.AX,5.869999885559082
CCR.AX,0.3199999928474426
LVE.AX,0.13500000536441803
CST.AX,0.07800000160932541
BGD.AX,0.25
ARD.AX,0.017999999225139618
ASG.AX,2.069999933242798
HMI.AX,0.05700000002980232
ERD.AX,1.059999942779541
SNZ.AX,10.65999984741211
TWD.AX,2.6500000953674316
EDV.AX,5.019999980926514
CYL.AX,2.75
BMT.AX,0.3149999976158142
STN.AX,0.2800000011920929
PCL.AX,0.014999999664723873
IGL.AX,2.0399999618530273
HNG.AX,0.3199999928474426
JLG.AX,3.7300000190734863
CR1.AX,0.1550000011920929
WGX.AX,2.6700000762939453
HMG.AX,0.06800000369548798
1AD.AX,0.017000000923871994
PKD.AX,0.02199999988079071
MMA.AX,0.2199999988079071
WOW.AX,33.29999923706055
GWR.AX,0.0820000022649765
IPG.AX,5.079999923706055
N1H.AX,0.125
PFG.AX,0.2199999988079071
DTL.AX,7.579999923706055
GWA.AX,2.4100000858306885
OCC.AX,0.42500001192092896
AWJ.AX,0.35499998927116394
SVL.AX,0.09099999815225601
ARA.AX,0.48500001430511475
MGT.AX,0.1899999976158142
GNE.AX,1.9450000524520874
SRT.AX,0.1599999964237213
WTL.AX,0.09000000357627869
IPH.AX,6.079999923706055
VSL.AX,7.690000057220459
AVR.AX,12.199999809265137
BB1.AX,0.24500000476837158
RTH.AX,1.3899999856948853
TAM.AX,0.032999999821186066
AMI.AX,0.17499999701976776
DME.AX,0.10000000149011612
NHC.AX,5.210000038146973
OLH.AX,0.06400000303983688
ACU.AX,0.07900000363588333
NOL.AX,1.600000023841858
MSB.AX,1.1699999570846558
CMW.AX,0.44999998807907104
GOR.AX,1.7100000381469727
MFG.AX,10.020000457763672
EQX.AX,0.11999999731779099
MAF.AX,5.289999961853027
IFL.AX,2.630000114440918
GDM.AX,0.22499999403953552
AFG.AX,1.5950000286102295
CCA.AX,0.07500000298023224
BLX.AX,2.9200000762939453
HSN.AX,4.760000228881836
ALR.AX,0.004000000189989805
DDT.AX,0.003000000026077032
PUA.AX,0.0020000000949949026
CCZ.AX,0.004000000189989805
ASV.AX,0.02800000086426735
BRK.AX,0.5
BDX.AX,0.125
TYP.AX,0.017999999225139618
POL.AX,0.30000001192092896
SW1.AX,0.014999999664723873
SIX.AX,0.07000000029802322
SDR.AX,6.320000171661377
HIT.AX,1.9500000476837158
CSC.AX,11.819999694824219
GBE.AX,0.03999999910593033
EYE.AX,0.18250000476837158
SUL.AX,18.170000076293945
PRN.AX,1.090000033378601
AUQ.AX,0.03500000014901161
HGL.AX,0.17499999701976776
MCM.AX,0.14499999582767487
LBL.AX,0.6399999856948853
HGV.AX,0.05400000140070915
AAR.AX,0.11999999731779099
IPT.AX,0.013000000268220901
A1M.AX,0.3799999952316284
IMA.AX,0.06800000369548798
AFP.AX,3.0299999713897705
CVV.AX,0.18000000715255737
SHM.AX,0.7200000286102295
AEF.AX,4.369999885559082
SPK.AX,2.819999933242798
AIM.AX,0.7549999952316284
TBN.AX,0.15000000596046448
WTN.AX,1.600000023841858
PRG.AX,1.1349999904632568
RMC.AX,0.8799999952316284
FLX.AX,0.1599999964237213
SPD.AX,0.44999998807907104
ATA.AX,1.0199999809265137
RRL.AX,2.0399999618530273
CCG.AX,0.07599999755620956
BRL.AX,0.7850000262260437
ADT.AX,3.509999990463257
MAD.AX,4.960000038146973
NUF.AX,3.9700000286102295
AQN.AX,0.1899999976158142
JGH.AX,0.03999999910593033
ZGL.AX,0.06800000369548798
WGN.AX,0.8600000143051147
MMS.AX,15.329999923706055
SKC.AX,1.2899999618530273
HCW.AX,1.1649999618530273
KCC.AX,0.04399999976158142
AHC.AX,0.2549999952316284
TGM.AX,0.17000000178813934
MEU.AX,0.0364999994635582
SND.AX,0.8899999856948853
WIA.AX,0.14499999582767487
RFG.AX,0.06700000166893005
WA1.AX,15.079999923706055
EGG.AX,1.2999999523162842
EOL.AX,5.010000228881836
FFM.AX,1.065000057220459
TBR.AX,4.849999904632568
NEU.AX,15.140000343322754
MYR.AX,0.8299999833106995
OML.AX,1.315000057220459
SS1.AX,0.7749999761581421
ART.AX,0.30000001192092896
KLR.AX,0.00800000037997961
PGD.AX,0.20000000298023224
RDM.AX,0.11249999701976776
SUH.AX,0.023000000044703484
HIQ.AX,0.012000000104308128
NWC.AX,0.020999999716877937
STP.AX,1.7899999618530273
EMP.AX,0.017000000923871994
RHT.AX,0.05999999865889549
YRL.AX,0.09000000357627869
A1N.AX,0.6600000262260437
EIQ.AX,0.22499999403953552
BIO.AX,0.699999988079071
SIQ.AX,8.380000114440918
BTC.AX,0.06499999761581421
PDI.AX,0.25999999046325684
ZIP.AX,2.75
SHV.AX,3.680000066757202
RCE.AX,0.5350000262260437
GPR.AX,0.024000000208616257
QUE.AX,0.04899999871850014
WKT.AX,0.10000000149011612
USL.AX,0.2150000035762787
CKF.AX,8.739999771118164
SQ2.AX,96.36000061035156
HPR.AX,0.06300000101327896
CZR.AX,0.2750000059604645
ATX.AX,0.1599999964237213
COG.AX,0.9399999976158142
FRB.AX,0.11999999731779099
DOC.AX,0.07150000333786011
FBR.AX,0.05000000074505806
PXX.AX,0.009999999776482582
AXP.AX,0.0010000000474974513
TD1.AX,0.0010000000474974513
VPR.AX,0.0010000000474974513
WEL.AX,0.0010000000474974513
DDR.AX,9.399999618530273
HRN.AX,0.3700000047683716
KSN.AX,0.0860000029206276
ABB.AX,3.8499999046325684
CUP.AX,0.6600000262260437
M4M.AX,0.023000000044703484
SIV.AX,0.1599999964237213
BCI.AX,0.28999999165534973
WOT.AX,0.6899999976158142
MCP.AX,0.4050000011920929
EXR.AX,0.17499999701976776
CSX.AX,0.5
NSC.AX,0.4650000035762787
JHX.AX,57.43000030517578
RIC.AX,2.619999885559082
NCC.AX,0.38499999046325684
FML.AX,0.13500000536441803
NZK.AX,0.22499999403953552
SBM.AX,0.36000001430511475
TIA.AX,0.20499999821186066
GRX.AX,0.6700000166893005
EP1.AX,0.4950000047683716
A4N.AX,1.1050000190734863
AHL.AX,0.7300000190734863
KYP.AX,0.10999999940395355
ABA.AX,4.139999866485596
LMS.AX,0.10999999940395355
SNT.AX,0.0430000014603138
ORP.AX,
COY.AX,0.010999999940395355
MTC.AX,0.17000000178813934
IRE.AX,9.920000076293945
CCM.AX,0.06499999761581421
ADA.AX,0.4950000047683716
KLS.AX,4.130000114440918
CKA.AX,0.07999999821186066
GR8.AX,0.17000000178813934
AUN.AX,0.04699999839067459
SKY.AX,0.04600000008940697
BVS.AX,1.375
FDR.AX,0.04800000041723251
MHI.AX,0.1599999964237213
LSA.AX,0.11500000208616257
MME.AX,0.125
ELT.AX,0.08699999749660492
FLC.AX,0.09200000017881393
WZR.AX,0.027000000700354576
MTH.AX,0.625
EZL.AX,0.8274999856948853
EPN.AX,0.024000000208616257
BVR.AX,0.3199999928474426
WDS.AX,25.200000762939453
MGX.AX,0.33500000834465027
AVC.AX,0.550000011920929
BOE.AX,3.2899999618530273
GRV.AX,0.026000000536441803
AGE.AX,0.05000000074505806
ENR.AX,0.44999998807907104
A11.AX,0.25
VR8.AX,0.04500000178813934
AIZ.AX,0.48500001430511475
TPW.AX,13.270000457763672
AAM.AX,0.04600000008940697
KP2.AX,0.05400000140070915
EML.AX,0.6499999761581421
14D.AX,0.06700000166893005
RGT.AX,0.3499999940395355
MPK.AX,0.2150000035762787
EL8.AX,0.4000000059604645
WGR.AX,0.027000000700354576
PIQ.AX,0.6800000071525574
KAU.AX,0.1599999964237213
SQX.AX,0.09200000017881393
WTM.AX,0.29499998688697815
FDV.AX,0.4099999964237213
GSN.AX,0.01899999938905239
ALM.AX,0.008999999612569809
ROG.AX,0.007000000216066837
SXL.AX,0.47999998927116394
HPP.AX,0.041999999433755875
RTG.AX,0.0430000014603138
PLS.AX,3.2699999809265137
CWX.AX,0.09399999678134918
ASN.AX,0.07699999958276749
SWF.AX,0.125
TEK.AX,0.13500000536441803
GTE.AX,0.03400000184774399
AL3.AX,0.1550000011920929
TGN.AX,0.05700000002980232
S66.AX,0.1550000011920929
D3E.AX,0.15000000596046448
ICL.AX,0.039000000804662704
FRX.AX,0.00800000037997961
ABY.AX,1.0199999809265137
EPX.AX,0.023000000044703484
ARL.AX,0.4050000011920929
AVD.AX,0.5049999952316284
PWR.AX,1.6699999570846558
GHY.AX,0.699999988079071
DEG.AX,1.3899999856948853
CUV.AX,14.020000457763672
FZR.AX,0.11999999731779099
INV.AX,0.10999999940395355
LLC.AX,7.099999904632568
TLM.AX,0.24500000476837158
DHG.AX,3.200000047683716
CTN.AX,0.004000000189989805
LHM.AX,0.007000000216066837
BTR.AX,0.017000000923871994
SMP.AX,0.9350000023841858
ODY.AX,0.023000000044703484
PRS.AX,0.03500000014901161
AD1.AX,0.05000000074505806
ROC.AX,0.0989999994635582
RZI.AX,0.46000000834465027
SHL.AX,27.229999542236328
EMV.AX,2.0299999713897705
AKO.AX,0.1550000011920929
EVZ.AX,0.1599999964237213
GBR.AX,0.05700000002980232
WNX.AX,1.0
LMG.AX,0.03200000151991844
SIO.AX,0.18000000715255737
PVL.AX,0.0820000022649765
LIO.AX,0.024000000208616257
HLO.AX,1.965000033378601
AXI.AX,0.05999999865889549
YOW.AX,0.02500000037252903
AI1.AX,0.03999999910593033
IDX.AX,2.9700000286102295
ENX.AX,0.014999999664723873
QGL.AX,0.550000011920929
TRP.AX,0.35499998927116394
1AI.AX,0.007000000216066837
AJL.AX,0.008999999612569809
CND.AX,0.032999999821186066
AHX.AX,0.41999998688697815
B4P.AX,0.9350000023841858
AUA.AX,0.0560000017285347
