Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-04-16 00:00:00+10:00,8009.39990234375,8009.39990234375,7836.7998046875,7862.2998046875,1673711600,0.0,0.0,^AORD
2024-04-17 00:00:00+10:00,7862.2998046875,7891.2001953125,7847.7001953125,7861.0,1060440400,0.0,0.0,^AORD
2024-04-18 00:00:00+10:00,7861.0,7912.7998046875,7861.0,7898.89990234375,1030933300,0.0,0.0,^AORD
2024-04-19 00:00:00+10:00,7898.89990234375,7898.89990234375,7743.2998046875,7817.39990234375,1267405000,0.0,0.0,^AORD
2024-04-22 00:00:00+10:00,7817.39990234375,7927.89990234375,7817.39990234375,7902.0,1003751800,0.0,0.0,^AORD
2024-04-23 00:00:00+10:00,7902.0,7946.7001953125,7901.5,7937.89990234375,971273300,0.0,0.0,^AORD
2024-04-24 00:00:00+10:00,7937.89990234375,7979.39990234375,7933.2001953125,7937.5,1026260800,0.0,0.0,^AORD
2024-04-26 00:00:00+10:00,7937.5,7937.5,7829.39990234375,7837.39990234375,977076800,0.0,0.0,^AORD
2024-04-29 00:00:00+10:00,7837.39990234375,7913.39990234375,7837.39990234375,7906.60009765625,1034733000,0.0,0.0,^AORD
2024-04-30 00:00:00+10:00,7906.60009765625,7932.0,7893.2998046875,7932.0,1252781000,0.0,0.0,^AORD
2024-05-01 00:00:00+10:00,7932.0,7932.0,7818.89990234375,7831.89990234375,1041923700,0.0,0.0,^AORD
2024-05-02 00:00:00+10:00,7831.89990234375,7875.39990234375,7831.89990234375,7849.39990234375,1240162700,0.0,0.0,^AORD
2024-05-03 00:00:00+10:00,7849.39990234375,7907.0,7849.39990234375,7897.5,1133426000,0.0,0.0,^AORD
2024-05-06 00:00:00+10:00,7897.5,7953.39990234375,7897.5,7952.2998046875,919014700,0.0,0.0,^AORD
2024-05-07 00:00:00+10:00,7952.2998046875,8065.5,7952.2998046875,8065.5,1137766900,0.0,0.0,^AORD
2024-05-08 00:00:00+10:00,8065.5,8084.5,8059.60009765625,8076.7001953125,924346300,0.0,0.0,^AORD
2024-05-09 00:00:00+10:00,8076.7001953125,8076.7001953125,7987.39990234375,7994.2001953125,997652000,0.0,0.0,^AORD
2024-05-10 00:00:00+10:00,7994.2001953125,8041.0,7994.2001953125,8022.7001953125,1030371300,0.0,0.0,^AORD
2024-05-13 00:00:00+10:00,8022.7001953125,8022.7001953125,7992.2998046875,8019.39990234375,960516700,0.0,0.0,^AORD
2024-05-14 00:00:00+10:00,8019.39990234375,8019.39990234375,7983.60009765625,7995.7001953125,963862300,0.0,0.0,^AORD
2024-05-15 00:00:00+10:00,7995.7001953125,8054.10009765625,7995.7001953125,8020.89990234375,922233800,0.0,0.0,^AORD
2024-05-16 00:00:00+10:00,8020.89990234375,8167.2998046875,8020.89990234375,8150.10009765625,1141158500,0.0,0.0,^AORD
2024-05-17 00:00:00+10:00,8150.10009765625,8153.0,8079.5,8082.2998046875,1668684300,0.0,0.0,^AORD
2024-05-20 00:00:00+10:00,8082.2998046875,8142.39990234375,8082.2998046875,8132.10009765625,1231240600,0.0,0.0,^AORD
2024-05-21 00:00:00+10:00,8132.10009765625,8137.7998046875,8112.5,8120.2001953125,1418595300,0.0,0.0,^AORD
2024-05-22 00:00:00+10:00,8120.2001953125,8150.60009765625,8118.2998046875,8118.2998046875,1211921200,0.0,0.0,^AORD
2024-05-23 00:00:00+10:00,8118.2998046875,8118.2998046875,8037.7001953125,8083.10009765625,1014203400,0.0,0.0,^AORD
2024-05-24 00:00:00+10:00,8083.10009765625,8083.10009765625,7986.89990234375,7999.2001953125,908395400,0.0,0.0,^AORD
2024-05-27 00:00:00+10:00,8005.2998046875,8062.39990234375,8005.2998046875,8058.60009765625,885305900,0.0,0.0,^AORD
2024-05-28 00:00:00+10:00,8058.60009765625,8071.39990234375,8034.7001953125,8034.89990234375,911859100,0.0,0.0,^AORD
2024-05-29 00:00:00+10:00,8034.89990234375,8034.89990234375,7930.2001953125,7935.7001953125,1152389300,0.0,0.0,^AORD
2024-05-30 00:00:00+10:00,7935.7001953125,7935.7001953125,7872.2001953125,7895.89990234375,1083394800,0.0,0.0,^AORD
2024-05-31 00:00:00+10:00,7895.89990234375,7970.7998046875,7895.89990234375,7970.7998046875,1976439900,0.0,0.0,^AORD
2024-06-03 00:00:00+10:00,7970.7998046875,8044.7998046875,7970.7998046875,8024.10009765625,822346600,0.0,0.0,^AORD
2024-06-04 00:00:00+10:00,8024.10009765625,8029.2001953125,7994.10009765625,7994.10009765625,913756800,0.0,0.0,^AORD
2024-06-05 00:00:00+10:00,7994.10009765625,8026.2001953125,7986.5,8022.2001953125,1039550000,0.0,0.0,^AORD
